algorithm	fanout	cascading	input_size	run	time
rank_unbounded	32	1	100000	0	0.278741
rank_unbounded	32	1	100000	1	0.296578
rank_unbounded	32	1	100000	2	0.278734
rank_unbounded	32	1	100000	3	0.278618
rank_unbounded	32	1	100000	4	0.279328
rank_unbounded	32	1	1000000	0	1.79008
rank_unbounded	32	1	1000000	1	1.80023
rank_unbounded	32	1	1000000	2	1.78037
rank_unbounded	32	2	10000	0	0.00857298
rank_unbounded	32	2	10000	1	0.00478725
rank_unbounded	32	2	10000	2	0.00477983
rank_unbounded	32	2	10000	3	0.00472129
rank_unbounded	32	2	10000	4	0.00472234
rank_unbounded	32	2	100000	0	0.185285
rank_unbounded	32	2	100000	1	0.167646
rank_unbounded	32	2	100000	2	0.167431
rank_unbounded	32	2	100000	3	0.167474
rank_unbounded	32	2	100000	4	0.167346
rank_unbounded	32	2	1000000	0	1.44815
rank_unbounded	32	2	1000000	1	1.43296
rank_unbounded	32	2	1000000	2	1.46578
rank_unbounded	32	2	1000000	3	1.43197
rank_unbounded	32	4	10000	0	0.0053751
rank_unbounded	32	4	10000	1	0.00494158
rank_unbounded	32	4	10000	2	0.00495604
rank_unbounded	32	4	10000	3	0.0049315
rank_unbounded	32	4	10000	4	0.00493922
rank_unbounded	32	4	100000	0	0.119262
rank_unbounded	32	4	100000	1	0.119343
rank_unbounded	32	4	100000	2	0.134972
rank_unbounded	32	4	100000	3	0.119456
rank_unbounded	32	4	100000	4	0.11959
rank_unbounded	32	4	1000000	0	1.28967
rank_unbounded	32	4	1000000	1	1.27247
rank_unbounded	32	4	1000000	2	1.28638
rank_unbounded	32	4	1000000	3	1.28892
rank_unbounded	32	8	10000	0	0.0055746
rank_unbounded	32	8	10000	1	0.00530323
rank_unbounded	32	8	10000	2	0.0053062
rank_unbounded	32	8	10000	3	0.00558185
rank_unbounded	32	8	10000	4	0.00543373
rank_unbounded	32	8	100000	0	0.0990676
rank_unbounded	32	8	100000	1	0.0993667
rank_unbounded	32	8	100000	2	0.0991439
rank_unbounded	32	8	100000	3	0.0988582
rank_unbounded	32	8	100000	4	0.0990077
rank_unbounded	32	8	1000000	0	1.27794
rank_unbounded	32	8	1000000	1	1.29845
rank_unbounded	32	8	1000000	2	1.30036
rank_unbounded	32	8	1000000	3	1.30028
rank_unbounded	32	16	10000	0	0.00664406
rank_unbounded	32	16	10000	1	0.00618507
rank_unbounded	32	16	10000	2	0.00617649
rank_unbounded	32	16	10000	3	0.00620466
rank_unbounded	32	16	10000	4	0.00618883
rank_unbounded	32	16	100000	0	0.103086
rank_unbounded	32	16	100000	1	0.0900061
rank_unbounded	32	16	100000	2	0.0895388
rank_unbounded	32	16	100000	3	0.0896039
rank_unbounded	32	16	100000	4	0.0897254
rank_unbounded	32	16	1000000	0	1.4094
rank_unbounded	32	16	1000000	1	1.42311
rank_unbounded	32	16	1000000	2	1.42296
rank_unbounded	32	16	1000000	3	1.42627
rank_unbounded	32	32	10000	0	0.00593689
rank_unbounded	32	32	10000	1	0.00582996
rank_unbounded	32	32	10000	2	0.00580602
rank_unbounded	32	32	10000	3	0.00581417
rank_unbounded	32	32	10000	4	0.00580933
rank_unbounded	32	32	100000	0	0.0951288
rank_unbounded	32	32	100000	1	0.087379
rank_unbounded	32	32	100000	2	0.0872724
rank_unbounded	32	32	100000	3	0.0873094
rank_unbounded	32	32	100000	4	0.0873456
rank_unbounded	32	32	1000000	0	1.42449
rank_unbounded	32	32	1000000	1	1.43824
rank_unbounded	32	32	1000000	2	1.43946
rank_unbounded	32	32	1000000	3	1.4395
rank_unbounded	32	64	10000	0	0.00625382
rank_unbounded	32	64	10000	1	0.00620246
rank_unbounded	32	64	10000	2	0.00619909
rank_unbounded	32	64	10000	3	0.00619425
rank_unbounded	32	64	10000	4	0.00620179
rank_unbounded	32	64	100000	0	0.099264
rank_unbounded	32	64	100000	1	0.0938407
rank_unbounded	32	64	100000	2	0.0936984
rank_unbounded	32	64	100000	3	0.0932567
rank_unbounded	32	64	100000	4	0.0934043
rank_unbounded	32	64	1000000	0	1.49531
rank_unbounded	32	64	1000000	1	1.46164
rank_unbounded	32	64	1000000	2	1.46141
rank_unbounded	32	64	1000000	3	1.46011
rank_unbounded	32	128	10000	0	0.00686407
rank_unbounded	32	128	10000	1	0.00663154
rank_unbounded	32	128	10000	2	0.00662676
rank_unbounded	32	128	10000	3	0.00667408
rank_unbounded	32	128	10000	4	0.00663183
rank_unbounded	32	128	100000	0	0.106192
rank_unbounded	32	128	100000	1	0.102104
rank_unbounded	32	128	100000	2	0.102088
rank_unbounded	32	128	100000	3	0.102229
rank_unbounded	32	128	100000	4	0.102875
rank_unbounded	32	128	1000000	0	1.62972
rank_unbounded	32	128	1000000	1	1.57923
rank_unbounded	32	128	1000000	2	1.58268
rank_unbounded	32	128	1000000	3	1.58104
rank_unbounded	32	256	10000	0	0.00733753
rank_unbounded	32	256	10000	1	0.00730454
rank_unbounded	32	256	10000	2	0.00738704
rank_unbounded	32	256	10000	3	0.00724466
rank_unbounded	32	256	10000	4	0.00727671
rank_unbounded	32	256	100000	0	0.113181
rank_unbounded	32	256	100000	1	0.112798
rank_unbounded	32	256	100000	2	0.11277
rank_unbounded	32	256	100000	3	0.112947
rank_unbounded	32	256	100000	4	0.112768
rank_unbounded	32	256	1000000	0	1.72341
rank_unbounded	32	256	1000000	1	1.72071
rank_unbounded	32	256	1000000	2	1.73542
rank_unbounded	32	512	10000	0	0.00826898
rank_unbounded	32	512	10000	1	0.00832898
rank_unbounded	32	512	10000	2	0.00826557
rank_unbounded	32	512	10000	3	0.00827556
rank_unbounded	32	512	10000	4	0.00826606
rank_unbounded	32	512	100000	0	0.128727
rank_unbounded	32	512	100000	1	0.128326
rank_unbounded	32	512	100000	2	0.143703
rank_unbounded	32	512	100000	3	0.128646
rank_unbounded	32	512	100000	4	0.128427
rank_unbounded	32	512	1000000	0	1.95316
rank_unbounded	32	512	1000000	1	1.96738
rank_unbounded	32	512	1000000	2	1.9811
rank_unbounded	32	1024	10000	0	0.00775162
rank_unbounded	32	1024	10000	1	0.022698
rank_unbounded	32	1024	10000	2	0.0077465
rank_unbounded	32	1024	10000	3	0.00777142
rank_unbounded	32	1024	10000	4	0.00772965
rank_unbounded	32	1024	100000	0	0.14561
rank_unbounded	32	1024	100000	1	0.14519
rank_unbounded	32	1024	100000	2	0.144984
rank_unbounded	32	1024	100000	3	0.144965
rank_unbounded	32	1024	100000	4	0.145419
rank_unbounded	32	1024	1000000	0	2.13858
rank_unbounded	32	1024	1000000	1	2.12548
rank_unbounded	32	1024	1000000	2	2.13634
rank_unbounded	64	1	10000	0	0.0930413
rank_unbounded	64	1	10000	1	0.0926128
rank_unbounded	64	1	10000	2	0.0919608
rank_unbounded	64	1	10000	3	0.0918703
rank_unbounded	64	1	10000	4	0.0917766
rank_unbounded	64	1	100000	0	0.251642
rank_unbounded	64	1	100000	1	0.235863
rank_unbounded	64	1	100000	2	0.235776
rank_unbounded	64	1	100000	3	0.235513
rank_unbounded	64	1	100000	4	0.235422
rank_unbounded	64	1	1000000	0	7.73337
rank_unbounded	64	2	10000	0	0.0492863
rank_unbounded	64	2	10000	1	0.0486482
rank_unbounded	64	2	10000	2	0.0483315
rank_unbounded	64	2	10000	3	0.0486617
rank_unbounded	64	2	10000	4	0.0486234
rank_unbounded	64	2	100000	0	0.159814
rank_unbounded	64	2	100000	1	0.144462
rank_unbounded	64	2	100000	2	0.144436
rank_unbounded	64	2	100000	3	0.145108
rank_unbounded	64	2	100000	4	0.144474
rank_unbounded	64	2	1000000	0	4.50159
rank_unbounded	64	2	1000000	1	4.52019
rank_unbounded	64	4	10000	0	0.0288282
rank_unbounded	64	4	10000	1	0.0269681
rank_unbounded	64	4	10000	2	0.0270772
rank_unbounded	64	4	10000	3	0.0281599
rank_unbounded	64	4	10000	4	0.0277106
rank_unbounded	64	4	100000	0	0.121773
rank_unbounded	64	4	100000	1	0.109231
rank_unbounded	64	4	100000	2	0.111401
rank_unbounded	64	4	100000	3	0.110312
rank_unbounded	64	4	100000	4	0.1094
rank_unbounded	64	4	1000000	0	2.95456
rank_unbounded	64	4	1000000	1	2.92108
rank_unbounded	64	8	10000	0	0.00884019
rank_unbounded	64	8	10000	1	0.00846585
rank_unbounded	64	8	10000	2	0.00831051
rank_unbounded	64	8	10000	3	0.0082789
rank_unbounded	64	8	10000	4	0.00824986
rank_unbounded	64	8	100000	0	0.0865734
rank_unbounded	64	8	100000	1	0.0881151
rank_unbounded	64	8	100000	2	0.0873968
rank_unbounded	64	8	100000	3	0.0872795
rank_unbounded	64	8	100000	4	0.0873359
rank_unbounded	64	8	1000000	0	2.16819
rank_unbounded	64	8	1000000	1	2.15934
rank_unbounded	64	8	1000000	2	2.14192
rank_unbounded	64	16	10000	0	0.0082589
rank_unbounded	64	16	10000	1	0.00764242
rank_unbounded	64	16	10000	2	0.00735398
rank_unbounded	64	16	10000	3	0.00740535
rank_unbounded	64	16	10000	4	0.00731057
rank_unbounded	64	16	100000	0	0.0953204
rank_unbounded	64	16	100000	1	0.0951175
rank_unbounded	64	16	100000	2	0.0960832
rank_unbounded	64	16	100000	3	0.0951673
rank_unbounded	64	16	100000	4	0.0951058
rank_unbounded	64	16	1000000	0	1.86929
rank_unbounded	64	16	1000000	1	1.89381
rank_unbounded	64	16	1000000	2	1.90177
rank_unbounded	64	32	10000	0	0.0102462
rank_unbounded	64	32	10000	1	0.00797745
rank_unbounded	64	32	10000	2	0.00789774
rank_unbounded	64	32	10000	3	0.00790313
rank_unbounded	64	32	10000	4	0.00784681
rank_unbounded	64	32	100000	0	0.109643
rank_unbounded	64	32	100000	1	0.104892
rank_unbounded	64	32	100000	2	0.104352
rank_unbounded	64	32	100000	3	0.107006
rank_unbounded	64	32	100000	4	0.104804
rank_unbounded	64	32	1000000	0	1.84668
rank_unbounded	64	32	1000000	1	1.85421
rank_unbounded	64	32	1000000	2	1.83692
rank_unbounded	64	64	10000	0	0.00954521
rank_unbounded	64	64	10000	1	0.00841715
rank_unbounded	64	64	10000	2	0.00841372
rank_unbounded	64	64	10000	3	0.0084191
rank_unbounded	64	64	10000	4	0.00841719
rank_unbounded	64	64	100000	0	0.104399
rank_unbounded	64	64	100000	1	0.101497
rank_unbounded	64	64	100000	2	0.101379
rank_unbounded	64	64	100000	3	0.101436
rank_unbounded	64	64	100000	4	0.101476
rank_unbounded	64	64	1000000	0	1.77034
rank_unbounded	64	64	1000000	1	1.75182
rank_unbounded	64	64	1000000	2	1.73761
rank_unbounded	64	128	10000	0	0.00939714
rank_unbounded	64	128	10000	1	0.00876883
rank_unbounded	64	128	10000	2	0.00881077
rank_unbounded	64	128	10000	3	0.0088402
rank_unbounded	64	128	10000	4	0.00876652
rank_unbounded	64	128	100000	0	0.113024
rank_unbounded	64	128	100000	1	0.110073
rank_unbounded	64	128	100000	2	0.124604
rank_unbounded	64	128	100000	3	0.11019
rank_unbounded	64	128	100000	4	0.109979
rank_unbounded	64	128	1000000	0	1.86046
rank_unbounded	64	128	1000000	1	1.82995
rank_unbounded	64	128	1000000	2	1.8448
rank_unbounded	64	256	10000	0	0.00913229
rank_unbounded	64	256	10000	1	0.00914642
rank_unbounded	64	256	10000	2	0.00902551
rank_unbounded	64	256	10000	3	0.00900217
rank_unbounded	64	256	10000	4	0.0090311
rank_unbounded	64	256	100000	0	0.121519
rank_unbounded	64	256	100000	1	0.121227
rank_unbounded	64	256	100000	2	0.121303
rank_unbounded	64	256	100000	3	0.136981
rank_unbounded	64	256	100000	4	0.121298
rank_unbounded	64	256	1000000	0	2.0016
rank_unbounded	64	256	1000000	1	2.01577
rank_unbounded	64	256	1000000	2	2.00112
rank_unbounded	64	512	10000	0	0.00962893
rank_unbounded	64	512	10000	1	0.00979594
rank_unbounded	64	512	10000	2	0.00956747
rank_unbounded	64	512	10000	3	0.00960009
rank_unbounded	64	512	10000	4	0.0095859
rank_unbounded	64	512	100000	0	0.146955
rank_unbounded	64	512	100000	1	0.131756
rank_unbounded	64	512	100000	2	0.131466
rank_unbounded	64	512	100000	3	0.133131
rank_unbounded	64	512	100000	4	0.131697
rank_unbounded	64	512	1000000	0	2.1811
rank_unbounded	64	512	1000000	1	2.19597
rank_unbounded	64	512	1000000	2	2.20998
rank_unbounded	64	1024	10000	0	0.0101675
rank_unbounded	64	1024	10000	1	0.0101028
rank_unbounded	64	1024	10000	2	0.0101163
rank_unbounded	64	1024	10000	3	0.0101164
rank_unbounded	64	1024	10000	4	0.0100944
rank_unbounded	64	1024	100000	0	0.156949
rank_unbounded	64	1024	100000	1	0.155028
rank_unbounded	64	1024	100000	2	0.168521
rank_unbounded	64	1024	100000	3	0.154836
rank_unbounded	64	1024	100000	4	0.154361
rank_unbounded	64	1024	1000000	0	2.54503
rank_unbounded	64	1024	1000000	1	2.4972
rank_unbounded	128	1	10000	0	0.0261259
rank_unbounded	128	1	10000	1	0.0135354
rank_unbounded	128	1	10000	2	0.0135093
rank_unbounded	128	1	10000	3	0.0134265
rank_unbounded	128	1	10000	4	0.0134538
rank_unbounded	128	1	100000	0	1.6247
rank_unbounded	128	1	100000	1	1.62887
rank_unbounded	128	1	100000	2	1.63362
rank_unbounded	128	1	100000	3	1.62835
rank_unbounded	128	2	10000	0	0.00885085
rank_unbounded	128	2	10000	1	0.00759086
rank_unbounded	128	2	10000	2	0.00738804
rank_unbounded	128	2	10000	3	0.00735224
rank_unbounded	128	2	10000	4	0.0073632
rank_unbounded	128	2	100000	0	0.875336
rank_unbounded	128	2	100000	1	0.876452
rank_unbounded	128	2	100000	2	0.859314
rank_unbounded	128	2	100000	3	0.867693
rank_unbounded	128	2	100000	4	0.877189
rank_unbounded	128	2	1000000	0	3.01777
rank_unbounded	128	2	1000000	1	3.01891
rank_unbounded	128	4	10000	0	0.00709547
rank_unbounded	128	4	10000	1	0.00630531
rank_unbounded	128	4	10000	2	0.00626443
rank_unbounded	128	4	10000	3	0.00626267
rank_unbounded	128	4	10000	4	0.00679482
rank_unbounded	128	4	100000	0	0.471747
rank_unbounded	128	4	100000	1	0.449151
rank_unbounded	128	4	100000	2	0.449461
rank_unbounded	128	4	100000	3	0.464571
rank_unbounded	128	4	100000	4	0.449226
rank_unbounded	128	4	1000000	0	2.20249
rank_unbounded	128	4	1000000	1	2.20807
rank_unbounded	128	4	1000000	2	2.18778
rank_unbounded	128	8	10000	0	0.00852012
rank_unbounded	128	8	10000	1	0.00652844
rank_unbounded	128	8	10000	2	0.00650448
rank_unbounded	128	8	10000	3	0.00651065
rank_unbounded	128	8	10000	4	0.00654549
rank_unbounded	128	8	100000	0	0.28555
rank_unbounded	128	8	100000	1	0.272944
rank_unbounded	128	8	100000	2	0.273136
rank_unbounded	128	8	100000	3	0.287347
rank_unbounded	128	8	100000	4	0.272291
rank_unbounded	128	8	1000000	0	1.87082
rank_unbounded	128	8	1000000	1	1.86254
rank_unbounded	128	8	1000000	2	1.84737
rank_unbounded	128	16	10000	0	0.00730526
rank_unbounded	128	16	10000	1	0.00710964
rank_unbounded	128	16	10000	2	0.00707984
rank_unbounded	128	16	10000	3	0.00710549
rank_unbounded	128	16	10000	4	0.00707401
rank_unbounded	128	16	100000	0	0.185986
rank_unbounded	128	16	100000	1	0.186354
rank_unbounded	128	16	100000	2	0.185893
rank_unbounded	128	16	100000	3	0.186216
rank_unbounded	128	16	100000	4	0.201656
rank_unbounded	128	16	1000000	0	1.74944
rank_unbounded	128	16	1000000	1	1.75149
rank_unbounded	128	16	1000000	2	1.74839
rank_unbounded	128	32	10000	0	0.00881656
rank_unbounded	128	32	10000	1	0.00861513
rank_unbounded	128	32	10000	2	0.00862472
rank_unbounded	128	32	10000	3	0.00865136
rank_unbounded	128	32	10000	4	0.00861493
rank_unbounded	128	32	100000	0	0.158873
rank_unbounded	128	32	100000	1	0.158569
rank_unbounded	128	32	100000	2	0.158744
rank_unbounded	128	32	100000	3	0.158688
rank_unbounded	128	32	100000	4	0.158583
rank_unbounded	128	32	1000000	0	1.90795
rank_unbounded	128	32	1000000	1	1.9453
rank_unbounded	128	32	1000000	2	1.92821
rank_unbounded	128	64	10000	0	0.0103972
rank_unbounded	128	64	10000	1	0.0102153
rank_unbounded	128	64	10000	2	0.0102119
rank_unbounded	128	64	10000	3	0.0103859
rank_unbounded	128	64	10000	4	0.010204
rank_unbounded	128	64	100000	0	0.164798
rank_unbounded	128	64	100000	1	0.16886
rank_unbounded	128	64	100000	2	0.160846
rank_unbounded	128	64	100000	3	0.159858
rank_unbounded	128	64	100000	4	0.159447
rank_unbounded	128	64	1000000	0	2.19166
rank_unbounded	128	64	1000000	1	2.18134
rank_unbounded	128	64	1000000	2	2.21775
rank_unbounded	128	128	10000	0	0.0146673
rank_unbounded	128	128	10000	1	0.014624
rank_unbounded	128	128	10000	2	0.0147202
rank_unbounded	128	128	10000	3	0.0145924
rank_unbounded	128	128	10000	4	0.0146133
rank_unbounded	128	128	100000	0	0.177912
rank_unbounded	128	128	100000	1	0.153127
rank_unbounded	128	128	100000	2	0.152787
rank_unbounded	128	128	100000	3	0.152651
rank_unbounded	128	128	100000	4	0.152772
rank_unbounded	128	128	1000000	0	2.13938
rank_unbounded	128	128	1000000	1	2.10027
rank_unbounded	128	128	1000000	2	2.11809
rank_unbounded	128	256	10000	0	0.0145333
rank_unbounded	128	256	10000	1	0.0145414
rank_unbounded	128	256	10000	2	0.0143397
rank_unbounded	128	256	10000	3	0.0145579
rank_unbounded	128	256	10000	4	0.0146412
rank_unbounded	128	256	100000	0	0.167655
rank_unbounded	128	256	100000	1	0.1613
rank_unbounded	128	256	100000	2	0.175146
rank_unbounded	128	256	100000	3	0.160706
rank_unbounded	128	256	100000	4	0.160259
rank_unbounded	128	256	1000000	0	2.28401
rank_unbounded	128	256	1000000	1	2.27703
rank_unbounded	128	256	1000000	2	2.27545
rank_unbounded	128	512	10000	0	0.0147178
rank_unbounded	128	512	10000	1	0.0148466
rank_unbounded	128	512	10000	2	0.0147428
rank_unbounded	128	512	10000	3	0.0147488
rank_unbounded	128	512	10000	4	0.0147945
rank_unbounded	128	512	100000	0	0.17744
rank_unbounded	128	512	100000	1	0.191731
rank_unbounded	128	512	100000	2	0.17637
rank_unbounded	128	512	100000	3	0.178648
rank_unbounded	128	512	100000	4	0.186302
rank_unbounded	128	512	1000000	0	2.54382
rank_unbounded	128	512	1000000	1	2.53753
rank_unbounded	128	1024	10000	0	0.0148034
rank_unbounded	128	1024	10000	1	0.0147469
rank_unbounded	128	1024	10000	2	0.0147268
rank_unbounded	128	1024	10000	3	0.0147707
rank_unbounded	128	1024	10000	4	0.014815
rank_unbounded	128	1024	100000	0	0.19557
rank_unbounded	128	1024	100000	1	0.195726
rank_unbounded	128	1024	100000	2	0.209988
rank_unbounded	128	1024	100000	3	0.194914
rank_unbounded	128	1024	100000	4	0.194987
rank_unbounded	128	1024	1000000	0	2.84754
rank_unbounded	128	1024	1000000	1	2.86587
rank_unbounded	256	1	10000	0	0.119562
rank_unbounded	256	1	10000	1	0.103588
rank_unbounded	256	1	10000	2	0.103282
rank_unbounded	256	1	10000	3	0.103844
rank_unbounded	256	1	10000	4	0.103572
rank_unbounded	256	1	100000	0	24.4444
rank_unbounded	256	2	10000	0	0.0547625
rank_unbounded	256	2	10000	1	0.0546263
rank_unbounded	256	2	10000	2	0.0545435
rank_unbounded	256	2	10000	3	0.0546523
rank_unbounded	256	2	10000	4	0.0546583
rank_unbounded	256	2	100000	0	10.6878
rank_unbounded	256	4	10000	0	0.0151165
rank_unbounded	256	4	10000	1	0.0145122
rank_unbounded	256	4	10000	2	0.0143347
rank_unbounded	256	4	10000	3	0.0143931
rank_unbounded	256	4	10000	4	0.0143713
rank_unbounded	256	4	100000	0	5.44595
rank_unbounded	256	8	10000	0	0.0108917
rank_unbounded	256	8	10000	1	0.0101233
rank_unbounded	256	8	10000	2	0.00989342
rank_unbounded	256	8	10000	3	0.00995174
rank_unbounded	256	8	10000	4	0.00987053
rank_unbounded	256	8	100000	0	2.79269
rank_unbounded	256	8	100000	1	2.81495
rank_unbounded	256	16	10000	0	0.00970299
rank_unbounded	256	16	10000	1	0.0088802
rank_unbounded	256	16	10000	2	0.00868366
rank_unbounded	256	16	10000	3	0.00865093
rank_unbounded	256	16	10000	4	0.00865252
rank_unbounded	256	16	100000	0	1.47043
rank_unbounded	256	16	100000	1	1.46867
rank_unbounded	256	16	100000	2	1.47017
rank_unbounded	256	16	100000	3	1.46462
rank_unbounded	256	32	10000	0	0.010117
rank_unbounded	256	32	10000	1	0.00970321
rank_unbounded	256	32	10000	2	0.00961696
rank_unbounded	256	32	10000	3	0.00956223
rank_unbounded	256	32	10000	4	0.00961474
rank_unbounded	256	32	100000	0	0.822264
rank_unbounded	256	32	100000	1	0.809843
rank_unbounded	256	32	100000	2	0.81423
rank_unbounded	256	32	100000	3	0.83282
rank_unbounded	256	32	100000	4	0.81387
rank_unbounded	256	32	1000000	0	2.79424
rank_unbounded	256	32	1000000	1	2.77484
rank_unbounded	256	64	10000	0	0.0114505
rank_unbounded	256	64	10000	1	0.0112868
rank_unbounded	256	64	10000	2	0.0111533
rank_unbounded	256	64	10000	3	0.0112242
rank_unbounded	256	64	10000	4	0.0111289
rank_unbounded	256	64	100000	0	0.52404
rank_unbounded	256	64	100000	1	0.509747
rank_unbounded	256	64	100000	2	0.510568
rank_unbounded	256	64	100000	3	0.529243
rank_unbounded	256	64	100000	4	0.511024
rank_unbounded	256	64	1000000	0	2.75366
rank_unbounded	256	64	1000000	1	2.74996
rank_unbounded	256	128	10000	0	0.0132075
rank_unbounded	256	128	10000	1	0.013017
rank_unbounded	256	128	10000	2	0.0130323
rank_unbounded	256	128	10000	3	0.0130264
rank_unbounded	256	128	10000	4	0.0130604
rank_unbounded	256	128	100000	0	0.388473
rank_unbounded	256	128	100000	1	0.405456
rank_unbounded	256	128	100000	2	0.387924
rank_unbounded	256	128	100000	3	0.388614
rank_unbounded	256	128	100000	4	0.388385
rank_unbounded	256	128	1000000	0	3.13349
rank_unbounded	256	128	1000000	1	3.17646
rank_unbounded	256	256	10000	0	0.0111967
rank_unbounded	256	256	10000	1	0.0109618
rank_unbounded	256	256	10000	2	0.0109454
rank_unbounded	256	256	10000	3	0.0109347
rank_unbounded	256	256	10000	4	0.0109546
rank_unbounded	256	256	100000	0	0.476731
rank_unbounded	256	256	100000	1	0.490372
rank_unbounded	256	256	100000	2	0.474894
rank_unbounded	256	256	100000	3	0.473816
rank_unbounded	256	256	100000	4	0.491746
rank_unbounded	256	256	1000000	0	2.90446
rank_unbounded	256	256	1000000	1	2.87408
rank_unbounded	256	512	10000	0	0.0108091
rank_unbounded	256	512	10000	1	0.0107514
rank_unbounded	256	512	10000	2	0.0107687
rank_unbounded	256	512	10000	3	0.0107515
rank_unbounded	256	512	10000	4	0.0108315
rank_unbounded	256	512	100000	0	0.435597
rank_unbounded	256	512	100000	1	0.451519
rank_unbounded	256	512	100000	2	0.435668
rank_unbounded	256	512	100000	3	0.43507
rank_unbounded	256	512	100000	4	0.451554
rank_unbounded	256	512	1000000	0	3.12456
rank_unbounded	256	512	1000000	1	3.1241
rank_unbounded	256	1024	10000	0	0.0108517
rank_unbounded	256	1024	10000	1	0.010856
rank_unbounded	256	1024	10000	2	0.0108019
rank_unbounded	256	1024	10000	3	0.0108792
rank_unbounded	256	1024	10000	4	0.0108205
rank_unbounded	256	1024	100000	0	0.425254
rank_unbounded	256	1024	100000	1	0.409824
rank_unbounded	256	1024	100000	2	0.409724
rank_unbounded	256	1024	100000	3	0.424641
rank_unbounded	256	1024	100000	4	0.409351
rank_unbounded	256	1024	1000000	0	3.5757
rank_unbounded	256	1024	1000000	1	3.54783
rank_unbounded	512	1	10000	0	0.696305
rank_unbounded	512	1	10000	1	0.712119
rank_unbounded	512	1	10000	2	0.69566
rank_unbounded	512	1	10000	3	0.700603
rank_unbounded	512	1	10000	4	0.696846
rank_unbounded	512	1	100000	0	1.26529
rank_unbounded	512	1	100000	1	1.26413
rank_unbounded	512	1	100000	2	1.26009
rank_unbounded	512	1	100000	3	1.26575
rank_unbounded	512	2	10000	0	0.353001
rank_unbounded	512	2	10000	1	0.353604
rank_unbounded	512	2	10000	2	0.37018
rank_unbounded	512	2	10000	3	0.353392
rank_unbounded	512	2	10000	4	0.352254
rank_unbounded	512	2	100000	0	0.710855
rank_unbounded	512	2	100000	1	0.709454
rank_unbounded	512	2	100000	2	0.72981
rank_unbounded	512	2	100000	3	0.706019
rank_unbounded	512	2	100000	4	0.717978
rank_unbounded	512	2	1000000	0	out of memory
rank_unbounded	512	4	10000	0	0.180638
rank_unbounded	512	4	10000	1	0.180759
rank_unbounded	512	4	10000	2	0.196328
rank_unbounded	512	4	10000	3	0.180914
rank_unbounded	512	4	10000	4	0.180737
rank_unbounded	512	4	100000	0	0.436771
rank_unbounded	512	4	100000	1	0.438435
rank_unbounded	512	4	100000	2	0.45442
rank_unbounded	512	4	100000	3	0.437266
rank_unbounded	512	4	100000	4	0.436768
rank_unbounded	512	4	1000000	0	out of memory
rank_unbounded	512	8	10000	0	0.095445
rank_unbounded	512	8	10000	1	0.094965
rank_unbounded	512	8	10000	2	0.0949723
rank_unbounded	512	8	10000	3	0.0948762
rank_unbounded	512	8	10000	4	0.0948626
rank_unbounded	512	8	100000	0	0.302014
rank_unbounded	512	8	100000	1	0.302511
rank_unbounded	512	8	100000	2	0.318474
rank_unbounded	512	8	100000	3	0.30204
rank_unbounded	512	8	100000	4	0.303341
rank_unbounded	512	8	1000000	0	out of memory
rank_unbounded	512	16	10000	0	0.0537552
rank_unbounded	512	16	10000	1	0.0536764
rank_unbounded	512	16	10000	2	0.0532083
rank_unbounded	512	16	10000	3	0.0535048
rank_unbounded	512	16	10000	4	0.0543874
rank_unbounded	512	16	100000	0	0.226806
rank_unbounded	512	16	100000	1	0.233191
rank_unbounded	512	16	100000	2	0.228232
rank_unbounded	512	16	100000	3	0.226971
rank_unbounded	512	16	100000	4	0.22741
rank_unbounded	512	16	1000000	0	27.2742
rank_unbounded	512	32	10000	0	0.0166471
rank_unbounded	512	32	10000	1	0.0162905
rank_unbounded	512	32	10000	2	0.0162183
rank_unbounded	512	32	10000	3	0.0162412
rank_unbounded	512	32	10000	4	0.0162314
rank_unbounded	512	32	100000	0	0.194689
rank_unbounded	512	32	100000	1	0.195258
rank_unbounded	512	32	100000	2	0.210724
rank_unbounded	512	32	100000	3	0.195118
rank_unbounded	512	32	100000	4	0.195918
rank_unbounded	512	32	1000000	0	13.3569
rank_unbounded	512	64	10000	0	0.0161636
rank_unbounded	512	64	10000	1	0.0158741
rank_unbounded	512	64	10000	2	0.0157068
rank_unbounded	512	64	10000	3	0.0157396
rank_unbounded	512	64	10000	4	0.0156311
rank_unbounded	512	64	100000	0	0.208106
rank_unbounded	512	64	100000	1	0.222807
rank_unbounded	512	64	100000	2	0.207673
rank_unbounded	512	64	100000	3	0.207787
rank_unbounded	512	64	100000	4	0.20837
rank_unbounded	512	64	1000000	0	8.52086
rank_unbounded	512	128	10000	0	0.0161686
rank_unbounded	512	128	10000	1	0.0155084
rank_unbounded	512	128	10000	2	0.0153083
rank_unbounded	512	128	10000	3	0.0152666
rank_unbounded	512	128	10000	4	0.0153661
rank_unbounded	512	128	100000	0	0.255256
rank_unbounded	512	128	100000	1	0.254339
rank_unbounded	512	128	100000	2	0.25496
rank_unbounded	512	128	100000	3	0.254768
rank_unbounded	512	128	100000	4	0.27007
rank_unbounded	512	128	1000000	0	6.36475
rank_unbounded	512	256	10000	0	0.0187061
rank_unbounded	512	256	10000	1	0.0181631
rank_unbounded	512	256	10000	2	0.018274
rank_unbounded	512	256	10000	3	0.0182468
rank_unbounded	512	256	10000	4	0.0182087
